Year,Month,Group,Unit,Inflation Deflator,Adult Population,Working Age Population,Household Population,Real Total Factor Income,Real Factor Income Share,Real Factor Income Per Unit Growth,Real Factor Income Per Unit
1985,8,Top 0.01%,Adults,0.42579311,16879.01604,14060.88004,11697.55232,1.89E+11,0.0216541,1.07134302,11220272.2
1985,9,Top 0.01%,Adults,0.42636129,16893.09161,14072.66488,11711.58232,1.88E+11,0.02144888,1.057563454,11145629.58
1985,10,Top 0.01%,Adults,0.42700034,16907.87026,14085.03537,11726.0962,1.86E+11,0.021210875,1.031871228,11006457.18
1985,11,Top 0.01%,Adults,0.42796838,16924.40046,14098.86495,11741.8219,1.85E+11,0.021095525,1.01826084,10932730.98
1985,12,Top 0.01%,Adults,0.42894304,16941.80225,14113.42056,11758.15004,1.80E+11,0.02040367,0.963812369,10637788.68
1986,1,Top 0.01%,Adults,0.43023935,16959.87993,14126.07641,11778.33394,1.86E+11,0.021105699,1.029083219,10991354.8
1986,2,Top 0.01%,Adults,0.43020335,16978.6193,14139.28377,11798.97618,1.87E+11,0.021139967,1.037089759,11034725.48
1986,3,Top 0.01%,Adults,0.42986375,16998.20506,14153.19613,11820.2061,1.87E+11,0.021010747,1.032492466,11009822.37
1986,4,Top 0.01%,Adults,0.43021044,17017.86612,14167.17123,11841.48829,1.86E+11,0.021004986,1.023095159,10958918.03
1986,5,Top 0.01%,Adults,0.43165272,17036.46901,14180.26557,11862.03363,1.85E+11,0.020915044,1.007071739,10872120.66
1986,6,Top 0.01%,Adults,0.43332115,17052.44608,14191.17501,11880.74853,1.85E+11,0.020924352,1.003145284,10850851.42
1986,7,Top 0.01%,Adults,0.43291184,17066.92726,14200.84081,11898.41721,1.87E+11,0.021014495,1.01846975,10933862.62
1986,8,Top 0.01%,Adults,0.4331421,17081.01692,14210.18235,11915.80812,1.87E+11,0.020957337,1.019415213,10938984.11
1986,9,Top 0.01%,Adults,0.43445155,17094.35411,14218.89957,11932.6688,1.87E+11,0.020942847,1.020994803,10947540.6
1986,10,Top 0.01%,Adults,0.43533963,17108.7299,14228.48231,11950.24931,1.88E+11,0.0210482,1.028124275,10986160.29
1986,11,Top 0.01%,Adults,0.43599555,17123.93683,14238.75762,11968.40604,1.88E+11,0.021014862,1.027915172,10985027.6
1986,12,Top 0.01%,Adults,0.43624201,17139.51035,14249.33895,11986.8152,1.91E+11,0.021199344,1.056334396,11138971.88
1987,1,Top 0.01%,Adults,0.43770489,17155.94962,14260.09147,12006.2123,1.94E+11,0.021617306,1.092762861,11336301.48
1987,2,Top 0.01%,Adults,0.43873486,17173.2209,14271.53552,12026.1918,2.03E+11,0.022381244,1.181165214,11815168.8
1987,3,Top 0.01%,Adults,0.43944603,17190.95021,14283.35995,12046.49277,2.10E+11,0.022959485,1.249858019,12187271.32
1987,4,Top 0.01%,Adults,0.44070682,17209.07001,14295.50841,12067.06849,2.15E+11,0.023448365,1.305560989,12489009.12
1987,5,Top 0.01%,Adults,0.4414764,17226.27687,14306.89818,12087.00492,2.23E+11,0.024110626,1.386313344,12926437.11
1987,6,Top 0.01%,Adults,0.44282797,17241.13631,14316.33859,12105.29364,2.30E+11,0.024828851,1.465318768,13354402.13
1987,7,Top 0.01%,Adults,0.44354707,17255.09111,14325.02859,12122.94509,2.34E+11,0.02510165,1.503050382,13558790.77
1987,8,Top 0.01%,Adults,0.44507012,17268.16812,14332.99094,12139.97693,2.38E+11,0.025304519,1.539893059,13758364.12
1987,9,Top 0.01%,Adults,0.44640636,17280.23148,14340.11332,12156.2924,2.42E+11,0.025762402,1.584676955,14000954.31
1987,10,Top 0.01%,Adults,0.44773135,17292.91948,14347.75552,12173.04337,2.43E+11,0.025787474,1.598732683,14077092.88
1987,11,Top 0.01%,Adults,0.44854775,17306.32684,14355.99578,12190.29741,2.48E+11,0.026152815,1.644461552,14324801.91
1987,12,Top 0.01%,Adults,0.44938695,17320.87824,14365.18596,12208.35486,2.52E+11,0.026325513,1.689104952,14566631.05
1988,1,Top 0.01%,Adults,0.4512082,17337.57306,14377.38935,12222.80851,2.53E+11,0.026349254,1.689298708,14567680.6
1988,2,Top 0.01%,Adults,0.4518123,17355.2355,14390.39474,12237.945,2.54E+11,0.026391796,1.704369394,14649317.11
1988,3,Top 0.01%,Adults,0.45319477,17373.33313,14403.76043,12253.38925,2.57E+11,0.026636517,1.734628876,14813229.9
1988,4,Top 0.01%,Adults,0.4550916,17392.0119,14417.60729,12269.24442,2.60E+11,0.026819211,1.764345839,14974203.92
1988,5,Top 0.01%,Adults,0.456227,17409.34753,14430.34015,12284.153,2.64E+11,0.027123162,1.798563098,15159555.62
1988,6,Top 0.01%,Adults,0.45810625,17424.32138,14441.11515,12297.39544,2.67E+11,0.027295524,1.823717303,15295813.61
1988,7,Top 0.01%,Adults,0.46038312,17438.39749,14451.14621,12310.00415,2.66E+11,0.027117519,1.812113479,15232956.78
1988,8,Top 0.01%,Adults,0.46167868,17451.72607,14460.55802,12322.08476,2.68E+11,0.027309221,1.836203624,15363450.85
1988,9,Top 0.01%,Adults,0.46372348,17464.37954,14469.41083,12333.68808,2.69E+11,0.027310524,1.84418813,15406702.17
1988,10,Top 0.01%,Adults,0.46490204,17478.57441,14479.54098,12346.37949,2.77E+11,0.027872532,1.928528682,15863567.09
1988,11,Top 0.01%,Adults,0.46575993,17494.04137,14490.725,12359.96942,2.82E+11,0.028307943,1.974267886,16111332.09
1988,12,Top 0.01%,Adults,0.46709624,17510.09738,14502.3968,12373.97576,2.88E+11,0.028769628,2.033207778,16430604
1989,1,Top 0.01%,Adults,0.46948051,17527.85703,14516.09937,12391.39168,2.81E+11,0.027989837,1.955406815,16009163.43
1989,2,Top 0.01%,Adults,0.47079867,17546.4648,14530.50389,12409.4093,2.78E+11,0.027741443,1.924288949,15840600.85
1989,3,Top 0.01%,Adults,0.47206569,17565.47845,14545.24402,12427.71644,2.78E+11,0.027663723,1.918738456,15810534.35
1989,4,Top 0.01%,Adults,0.4744817,17585.155,14560.53249,12446.49533,2.74E+11,0.027301232,1.871912451,15556882.24
1989,5,Top 0.01%,Adults,0.47588503,17603.5367,14574.74829,12464.36033,2.73E+11,0.027344792,1.859909107,15491861.24
1989,6,Top 0.01%,Adults,0.47700831,17619.79348,14587.20443,12480.72237,2.73E+11,0.02732791,1.861787966,15502038.85
1989,7,Top 0.01%,Adults,0.47863436,17634.66832,14598.51635,12496.1062,2.74E+11,0.027359368,1.873074697,15563178.02
1989,8,Top 0.01%,Adults,0.47899336,17648.34464,14608.8361,12510.64068,2.76E+11,0.027535089,1.891253806,15661652.56
1989,9,Top 0.01%,Adults,0.48017976,17662.25037,14619.34581,12525.33747,2.74E+11,0.027352783,1.868822309,15540143.23
1989,10,Top 0.01%,Adults,0.48199564,17680.02116,14633.05453,12542.77599,2.67E+11,0.02656336,1.786045064,15091746.6
1989,11,Top 0.01%,Adults,0.4826774,17702.87655,14650.9709,12563.82495,2.64E+11,0.026362967,1.757688134,14938139.75
1989,12,Top 0.01%,Adults,0.48338011,17724.32392,14667.72111,12583.87886,2.62E+11,0.02606512,1.73185277,14798191.99
1990,1,Top 0.01%,Adults,0.48602906,17746.85145,14684.43184,12603.01409,2.64E+11,0.026148235,1.750219981,14897685.46
1990,2,Top 0.01%,Adults,0.48778051,17770.5141,14702.08099,12622.95674,2.66E+11,0.026181013,1.762446547,14963915.63
1990,3,Top 0.01%,Adults,0.48985723,17795.61747,14720.92101,12643.92457,2.67E+11,0.026187655,1.765907725,14982664.51
1990,4,Top 0.01%,Adults,0.49176529,17820.83004,14739.85009,12664.97203,2.71E+11,0.026450553,1.802839287,15182719.34
1990,5,Top 0.01%,Adults,0.49318466,17845.2072,14758.08703,12685.4277,2.70E+11,0.026455096,1.793106257,15129996.43
1990,6,Top 0.01%,Adults,0.49510068,17868.70095,14775.59239,12705.25698,2.68E+11,0.026227616,1.765854102,14982374.04
1990,7,Top 0.01%,Adults,0.49548501,17891.18353,14792.26084,12724.36855,2.64E+11,0.025795476,1.720531983,14736868.34
1990,8,Top 0.01%,Adults,0.4977327,17912.20456,14807.72039,12742.44149,2.59E+11,0.025480211,1.668042657,14452538.56
1990,9,Top 0.01%,Adults,0.49952921,17932.14669,14822.2878,12759.74731,2.58E+11,0.025389601,1.659868886,14408262
1990,10,Top 0.01%,Adults,0.50091821,17953.1368,14837.7212,12777.7992,2.59E+11,0.025609235,1.667682935,14450589.97
1990,11,Top 0.01%,Adults,0.50102794,17975.46726,14854.26187,12796.80586,2.64E+11,0.025984776,1.711125357,14685913.53
1990,12,Top 0.01%,Adults,0.50190991,17998.60578,14871.46959,12816.38894,2.64E+11,0.025870334,1.709140331,14675160.83
1991,1,Top 0.01%,Adults,0.50518328,18022.26243,14888.7631,12836.60098,2.64E+11,0.02611391,1.705906837,14657645.29
1991,2,Top 0.01%,Adults,0.50638664,18046.553,14906.57981,12857.26529,2.65E+11,0.026197663,1.709995318,14679792.21
1991,3,Top 0.01%,Adults,0.50701302,18071.9053,14925.27281,12878.68709,2.63E+11,0.026036199,1.690818636,14575913.91
1991,4,Top 0.01%,Adults,0.50804037,18096.8644,14943.64029,12899.82985,2.59E+11,0.025599254,1.640393872,14302767.66
1991,5,Top 0.01%,Adults,0.51030844,18120.17291,14960.64423,12919.79684,2.55E+11,0.025240852,1.59686587,14066980.53
1991,6,Top 0.01%,Adults,0.51138991,18140.84255,14975.46944,12937.88229,2.53E+11,0.024966509,1.578143658,13965564.05
1991,7,Top 0.01%,Adults,0.51247531,18160.00199,14989.04847,12954.88992,2.50E+11,0.024648248,1.536696655,13741049.49
1991,8,Top 0.01%,Adults,0.51375961,18178.51851,15002.09762,12971.43776,2.45E+11,0.024190451,1.490089044,13488580.41
1991,9,Top 0.01%,Adults,0.51545328,18197.07963,15015.18441,12988.01615,2.44E+11,0.024044379,1.479663875,13432108.24
1991,10,Top 0.01%,Adults,0.51615834,18217.48333,15029.79221,13005.90876,2.43E+11,0.023912363,1.458390528,13316872.5
1991,11,Top 0.01%,Adults,0.51692933,18239.09472,15045.3966,13024.66321,2.40E+11,0.02360199,1.432655554,13177468.55
1991,12,Top 0.01%,Adults,0.51774937,18261.00037,15061.24379,13043.62773,2.38E+11,0.023190336,1.406700316,13036871.44
1992,1,Top 0.01%,Adults,0.51787442,18283.19289,15078.50403,13065.08005,2.47E+11,0.023843396,1.489793525,13486979.61
1992,2,Top 0.01%,Adults,0.51881599,18306.3076,15096.52461,13087.19255,2.50E+11,0.023987459,1.520489202,13653255.23
1992,3,Top 0.01%,Adults,0.51991129,18329.60624,15114.69659,13109.43805,2.56E+11,0.024544928,1.580296449,13977225.52
1992,4,Top 0.01%,Adults,0.52136523,18351.75785,15131.92249,13130.86439,2.57E+11,0.024554394,1.582952923,13991615.39
1992,5,Top 0.01%,Adults,0.52195513,18372.72482,15148.1715,13151.44362,2.60E+11,0.024739742,1.61079196,14142416.86
1992,6,Top 0.01%,Adults,0.52264029,18391.84596,15162.89872,13170.70116,2.61E+11,0.024749519,1.61591211,14170152.24
1992,7,Top 0.01%,Adults,0.52397305,18410.12323,15176.93045,13189.35316,2.63E+11,0.025053469,1.639491301,14297878.52
1992,8,Top 0.01%,Adults,0.5244357,18427.37446,15190.11666,13207.26829,2.63E+11,0.024926506,1.633620616,14266077.57
1992,9,Top 0.01%,Adults,0.5252071,18443.41798,15202.30779,13224.31537,2.65E+11,0.02518049,1.650463751,14357315.26
1992,10,Top 0.01%,Adults,0.52712995,18460.02799,15214.96635,13241.766,2.72E+11,0.025829876,1.718703325,14726962.68
1992,11,Top 0.01%,Adults,0.5281992,18477.67143,15228.47708,13259.95578,2.78E+11,0.026350364,1.777380107,15044809.34
1992,12,Top 0.01%,Adults,0.52911568,18495.94693,15242.50903,13278.59748,2.78E+11,0.026267082,1.770817462,15009260.1
1993,1,Top 0.01%,Adults,0.53037035,18514.92502,15256.88039,13293.57101,2.80E+11,0.026532162,1.795271728,15141726.58
1993,2,Top 0.01%,Adults,0.53104186,18534.8101,15271.99906,13309.19583,2.72E+11,0.025642428,1.71104569,14685481.98
1993,3,Top 0.01%,Adults,0.53192466,18554.883,15287.27233,13324.95568,2.72E+11,0.025681289,1.704563508,14650368.6
1993,4,Top 0.01%,Adults,0.533041,18574.38875,15302.07821,13340.30838,2.76E+11,0.02574356,1.739493209,14839579.54
1993,5,Top 0.01%,Adults,0.53466803,18592.63245,15315.84438,13354.75467,2.76E+11,0.025757132,1.744510459,14866757.51
1993,6,Top 0.01%,Adults,0.53510362,18609.37838,15328.37693,13368.12495,2.78E+11,0.025995024,1.760318499,14952388.2
1993,7,Top 0.01%,Adults,0.53647423,18625.49439,15340.39095,13381.04237,2.74E+11,0.025527818,1.712610336,14693957.52
1993,8,Top 0.01%,Adults,0.53765255,18640.27269,15351.30367,13392.99826,2.73E+11,0.025367654,1.699815007,14624646.42
1993,9,Top 0.01%,Adults,0.53820795,18654.51185,15361.77296,13404.56615,2.79E+11,0.02599194,1.765425774,14980053.83
1993,10,Top 0.01%,Adults,0.53962809,18671.33394,15374.36971,13417.9896,2.80E+11,0.025927529,1.771143828,15011027.99
1993,11,Top 0.01%,Adults,0.54060149,18688.84987,15387.53801,13431.91142,2.83E+11,0.026053489,1.798245834,15157837.03
1993,12,Top 0.01%,Adults,0.54090381,18706.28511,15400.64006,13445.77507,2.89E+11,0.026370114,1.848562472,15430397.58
1994,1,Top 0.01%,Adults,0.5414862,18725.21086,15415.75834,13462.33637,2.93E+11,0.026670448,1.889478062,15652033.52
1994,2,Top 0.01%,Adults,0.54294658,18744.7185,15431.35558,13479.3166,2.91E+11,0.02643411,1.864511676,15516792.93
1994,3,Top 0.01%,Adults,0.54444909,18764.77188,15447.40197,13496.69001,2.95E+11,0.026690911,1.899023743,15703741.58
1994,4,Top 0.01%,Adults,0.54489118,18784.78475,15463.41489,13514.03512,2.95E+11,0.026448758,1.897808871,15697160.74
1994,5,Top 0.01%,Adults,0.54542083,18803.73985,15478.55696,13530.61991,2.95E+11,0.026373926,1.899510839,15706380.13
1994,6,Top 0.01%,Adults,0.54643494,18821.38233,15492.61849,13546.26045,2.97E+11,0.026530018,1.916377744,15797746.59
1994,7,Top 0.01%,Adults,0.54777622,18838.52153,15506.26574,13561.53877,2.97E+11,0.026419355,1.912737879,15778029.78
1994,8,Top 0.01%,Adults,0.54885387,18854.98602,15519.35765,13576.33118,3.02E+11,0.026740302,1.95359318,15999339.14
1994,9,Top 0.01%,Adults,0.54949909,18870.96615,15532.05095,13590.77447,3.03E+11,0.026718017,1.963026648,16050439.36
1994,10,Top 0.01%,Adults,0.55066299,18888.06149,15545.66218,13606.02065,3.03E+11,0.026520304,1.96090517,16038947.51
1994,11,Top 0.01%,Adults,0.55192834,18905.8244,15559.82285,13621.74774,3.01E+11,0.026379381,1.938996643,15920271.06
1994,12,Top 0.01%,Adults,0.55247653,18923.87225,15574.21801,13637.68028,2.94E+11,0.025667963,1.865187413,15520453.34
1995,1,Top 0.01%,Adults,0.55375725,18943.43025,15590.60653,13653.20775,2.94E+11,0.025630024,1.86274339,15507214.29
1995,2,Top 0.01%,Adults,0.5547303,18963.267,15607.22452,13668.93637,2.95E+11,0.02570722,1.870719179,15550418.4
1995,3,Top 0.01%,Adults,0.55556589,18983.75397,15624.37772,13685.13398,2.94E+11,0.025554255,1.85649932,15473390.75
1995,4,Top 0.01%,Adults,0.55666786,19004.64693,15641.86515,13701.62466,2.95E+11,0.025678396,1.870279929,15548039.02
1995,5,Top 0.01%,Adults,0.55737674,19023.74073,15657.87184,13716.8185,2.99E+11,0.025962376,1.90312623,15725964.37
1995,6,Top 0.01%,Adults,0.55799055,19040.27359,15671.77068,13730.16576,3.01E+11,0.025976282,1.917977304,15806411.26
1995,7,Top 0.01%,Adults,0.55896962,19055.02868,15684.20619,13742.23068,3.03E+11,0.02608563,1.93924237,15921602.14
1995,8,Top 0.01%,Adults,0.56039101,19069.31346,15696.25449,13753.95589,3.03E+11,0.026021629,1.937007018,15909493.44
1995,9,Top 0.01%,Adults,0.56091321,19084.37095,15708.93871,13766.23791,3.02E+11,0.025799201,1.921056378,15823090.31
1995,10,Top 0.01%,Adults,0.56243849,19100.97632,15722.89697,13779.63613,3.04E+11,0.025976899,1.942322058,15938284.52
1995,11,Top 0.01%,Adults,0.56244266,19118.48622,15737.59977,13793.68675,3.08E+11,0.026172588,1.974070554,16110263.17
1995,12,Top 0.01%,Adults,0.56349128,19136.87293,15753.02433,13808.36995,3.11E+11,0.026405995,2.004388545,16274492.9
1996,1,Top 0.01%,Adults,0.56467164,19156.31946,15770.24549,13830.24054,3.18E+11,0.0268784,2.060914138,16580686.77
1996,2,Top 0.01%,Adults,0.56529087,19177.0213,15788.50035,13853.01919,3.22E+11,0.027007463,2.10320976,16809798.22
1996,3,Top 0.01%,Adults,0.56653178,19198.89775,15807.72268,13876.64912,3.26E+11,0.027177731,2.132839804,16970301.41
1996,4,Top 0.01%,Adults,0.56756568,19220.65256,15826.84535,13900.19431,3.31E+11,0.027507887,2.174743701,17197290.91
1996,5,Top 0.01%,Adults,0.56809682,19242.17243,15845.77503,13923.57263,3.33E+11,0.027539167,2.192193643,17291815.62
1996,6,Top 0.01%,Adults,0.56785661,19262.03567,15863.34082,13945.75445,3.35E+11,0.027514735,2.206428369,17368923.81
1996,7,Top 0.01%,Adults,0.56904483,19279.75231,15879.13888,13966.38285,3.40E+11,0.028044076,2.258605598,17651563
1996,8,Top 0.01%,Adults,0.56939793,19296.6764,15894.2841,13986.43663,3.44E+11,0.028241542,2.293484438,17840498.43
1996,9,Top 0.01%,Adults,0.57065451,19313.82503,15909.61415,14006.65245,3.49E+11,0.028497147,2.33888254,18086415.72
1996,10,Top 0.01%,Adults,0.57186466,19332.37149,15926.09564,14027.88194,3.53E+11,0.028660247,2.368613743,18247466.87
1996,11,Top 0.01%,Adults,0.57273436,19351.8566,15943.35053,14049.79342,3.55E+11,0.028698944,2.386992596,18347023.41
1996,12,Top 0.01%,Adults,0.57362366,19371.96244,15961.11704,14072.15706,3.59E+11,0.028939872,2.425397854,18555061.11
1997,1,Top 0.01%,Adults,0.57497644,19393.26665,15981.43179,14088.71334,3.60E+11,0.028919767,2.425407778,18555114.87
1997,2,Top 0.01%,Adults,0.57646787,19416.1834,16003.07599,14106.44134,3.65E+11,0.029211094,2.46869024,18789571.93
1997,3,Top 0.01%,Adults,0.57702398,19440.08744,16025.53487,14124.887,3.71E+11,0.029558355,2.523723454,19087681.73
1997,4,Top 0.01%,Adults,0.57721013,19462.97589,16047.15749,14142.59513,3.71E+11,0.029457053,2.519479304,19064691.57
1997,5,Top 0.01%,Adults,0.57687747,19484.19745,16067.40634,14159.09225,3.74E+11,0.029541788,2.547887275,19218574.9
1997,6,Top 0.01%,Adults,0.57788152,19503.47273,16086.05028,14174.17504,3.78E+11,0.029710445,2.581900444,19402821.07
1997,7,Top 0.01%,Adults,0.57880276,19521.99907,16104.07618,14188.7134,3.82E+11,0.029788308,2.607704413,19542598.76
1997,8,Top 0.01%,Adults,0.57959998,19539.26349,16121.06049,14202.33437,3.86E+11,0.029968688,2.648835678,19765402.99
1997,9,Top 0.01%,Adults,0.58108145,19554.90507,16136.70485,14214.77535,3.86E+11,0.02990173,2.646489013,19752691.33
1997,10,Top 0.01%,Adults,0.58166647,19572.11601,16153.64325,14228.35675,3.93E+11,0.030256172,2.704863876,20068902.52
1997,11,Top 0.01%,Adults,0.58171761,19591.35098,16172.25164,14243.40935,3.92E+11,0.030075063,2.698436194,20034084.37
1997,12,Top 0.01%,Adults,0.58181816,19611.14143,16191.31842,14258.86574,3.94E+11,0.030151173,2.712193609,20108607
1998,1,Top 0.01%,Adults,0.58252841,19631.71822,16209.61674,14277.50772,3.92E+11,0.029881878,2.686863554,19971396.45
1998,2,Top 0.01%,Adults,0.58250868,19653.394,16228.82264,14296.94941,3.88E+11,0.029489076,2.648555718,19763886.48
1998,3,Top 0.01%,Adults,0.58273238,19675.89081,16248.7068,14316.98918,3.90E+11,0.029466968,2.657842058,19814189.71
1998,4,Top 0.01%,Adults,0.58343327,19697.94477,16268.22555,14336.70759,3.94E+11,0.029677823,2.695404706,20017663.08
1998,5,Top 0.01%,Adults,0.58434761,19719.19262,16287.07879,14355.83993,4.02E+11,0.030098719,2.76408974,20389723.51
1998,6,Top 0.01%,Adults,0.58409631,19739.10769,16304.8313,14374.00224,4.08E+11,0.030332682,2.811938826,20648917.55
1998,7,Top 0.01%,Adults,0.58590662,19758.68278,16322.30295,14391.9169,4.12E+11,0.030562179,2.847635942,20842285.5
1998,8,Top 0.01%,Adults,0.58691424,19776.61691,16338.41889,14408.63589,4.14E+11,0.030623442,2.868630589,20956011.55
1998,9,Top 0.01%,Adults,0.58659464,19792.42778,16352.7803,14423.8068,4.11E+11,0.030295219,2.835047101,20774092.93
1998,10,Top 0.01%,Adults,0.58773315,19810.30853,16368.85147,14440.48503,4.08E+11,0.030008496,2.799745266,20582866.17
1998,11,Top 0.01%,Adults,0.58782697,19830.77273,16387.05719,14459.04615,4.09E+11,0.0299197,2.803720508,20604399.69
1998,12,Top 0.01%,Adults,0.5886867,19852.60332,16406.39218,14478.60399,4.11E+11,0.029943448,2.819853565,20691790.95
1999,1,Top 0.01%,Adults,0.59000921,19875.75361,16427.97663,14500.68449,4.12E+11,0.029859536,2.828531086,20738796.28
1999,2,Top 0.01%,Adults,0.58981848,19900.0198,16450.48415,14523.58068,4.17E+11,0.029991452,2.866567645,20944836.78
1999,3,Top 0.01%,Adults,0.59006697,19924.86405,16473.47048,14546.90078,4.22E+11,0.030298638,2.907454027,21166314.5
1999,4,Top 0.01%,Adults,0.59237623,19949.69314,16496.4453,14570.21199,4.20E+11,0.030253773,2.890697566,21075546.31
1999,5,Top 0.01%,Adults,0.59225118,19973.31831,16518.42544,14592.64573,4.21E+11,0.030209852,2.888617397,21064278.23
1999,6,Top 0.01%,Adults,0.59196544,19994.85869,16538.68189,14613.5573,4.19E+11,0.029999972,2.869875094,20962752.92
1999,7,Top 0.01%,Adults,0.59310007,20016.12708,16558.71353,14634.27045,4.15E+11,0.029653734,2.831991452,20757540.76
1999,8,Top 0.01%,Adults,0.59389859,20036.24753,16577.7955,14654.14431,4.21E+11,0.029938392,2.8821351,21029164.23
1999,9,Top 0.01%,Adults,0.59591901,20054.68435,16595.48412,14672.78607,4.25E+11,0.030214203,2.915021563,21207307.13
1999,10,Top 0.01%,Adults,0.59698468,20074.58109,16614.38046,14692.49518,4.31E+11,0.030454416,2.966324524,21485210.5
1999,11,Top 0.01%,Adults,0.5973739,20094.5595,16633.34422,14712.26369,4.41E+11,0.030945618,3.05534499,21967426.07
1999,12,Top 0.01%,Adults,0.5984081,20114.69278,16652.43602,14732.14525,4.47E+11,0.031093599,3.105492555,22239070.76
2000,1,Top 0.01%,Adults,0.59948587,20136.44405,16673.92117,14750.12853,4.52E+11,0.031166387,3.143490266,22444900.82
