year,month,date_full,date_short,group,unit,inflation_deflator,real_total_wealth,real_wealth_share,real_wealth_per_unit_growth,real_wealth_per_unit,real_wealth_growth_rate_per_unit_to_previous_period,real_wealth_growth_factor_per_unit_indexed,real_wealth_growth_rate_per_unit_indexed,variance_real_wealth
2015,3,01/03/2015,Mar-15,Bottom 50%,adult,0.79692388,-3.75E+11,-0.004137752,-2.244522985,-3136.99287,-2.244522985,-1.244522985,-2.244522985,23627.57896
2015,4,01/04/2015,Apr-15,Top 1%,adult,0.79744893,3.25E+13,0.357012199,3.771246915,13585850.96,3.771246915,4.771246915,3.771246915,4.43E+11
2015,4,01/04/2015,Apr-15,Top 10%-1%,adult,0.79744893,3.34E+13,0.367519241,1.58867676,1553965.46,1.58867676,2.58867676,1.58867676,5797955569
2015,4,01/04/2015,Apr-15,Middle 40%,adult,0.79744893,2.54E+13,0.279470766,1.499091152,265876.6413,1.499091152,2.499091152,1.499091152,169727622.5
2015,4,01/04/2015,Apr-15,Bottom 50%,adult,0.79744893,-3.64E+11,-0.004002203,-2.208432226,-3046.021104,-2.208432226,-1.208432226,-2.208432226,22277.0652
2015,5,01/05/2015,May-15,Top 1%,adult,0.79934031,3.25E+13,0.357204335,3.768312659,13577495.84,3.768312659,4.768312659,3.768312659,4.43E+11
2015,5,01/05/2015,May-15,Top 10%-1%,adult,0.79934031,3.34E+13,0.367340025,1.584432317,1551417.549,1.584432317,2.584432317,1.584432317,5778958280
2015,5,01/05/2015,May-15,Middle 40%,adult,0.79934031,2.54E+13,0.279556131,1.496973311,265651.3256,1.496973311,2.496973311,1.496973311,169440074.9
2015,5,01/05/2015,May-15,Bottom 50%,adult,0.79934031,-3.73E+11,-0.004100503,-2.236685999,-3117.238658,-2.236685999,-1.236685999,-2.236685999,23330.94162
2015,6,01/06/2015,Jun-15,Top 1%,adult,0.80094826,3.23E+13,0.357098603,3.739823262,13496373.92,3.739823262,4.739823262,3.739823262,4.37E+11
2015,6,01/06/2015,Jun-15,Top 10%-1%,adult,0.80094826,3.33E+13,0.367463501,1.570615446,1543123.373,1.570615446,2.570615446,1.570615446,5717332615
2015,6,01/06/2015,Jun-15,Middle 40%,adult,0.80094826,2.53E+13,0.279783891,1.484812243,264357.5176,1.484812243,2.484812243,1.484812243,167793638
2015,6,01/06/2015,Jun-15,Bottom 50%,adult,0.80094826,-3.93E+11,-0.004345983,-2.30327599,-3285.087971,-2.30327599,-1.30327599,-2.30327599,25911.11895
2015,7,01/07/2015,Jul-15,Top 1%,adult,0.80173814,3.19E+13,0.356057494,3.672310376,13304134.86,3.672310376,4.672310376,3.672310376,4.25E+11
2015,7,01/07/2015,Jul-15,Top 10%-1%,adult,0.80173814,3.30E+13,0.368138722,1.546079509,1528394.613,1.546079509,2.546079509,1.546079509,5608712213
2015,7,01/07/2015,Jul-15,Middle 40%,adult,0.80173814,2.51E+13,0.280463897,1.46255191,261989.2556,1.46255191,2.46255191,1.46255191,164800726.5
2015,7,01/07/2015,Jul-15,Bottom 50%,adult,0.80173814,-4.17E+11,-0.0046601,-2.381596077,-3482.504617,-2.381596077,-1.381596077,-2.381596077,29118.94002
2015,8,01/08/2015,Aug-15,Top 1%,adult,0.8019889,3.16E+13,0.355557713,3.62964684,13182652.9,3.62964684,4.62964684,3.62964684,4.17E+11
2015,8,01/08/2015,Aug-15,Top 10%-1%,adult,0.8019889,3.28E+13,0.368511463,1.52893501,1518102.884,1.52893501,2.52893501,1.52893501,5533431917
2015,8,01/08/2015,Aug-15,Middle 40%,adult,0.8019889,2.50E+13,0.280777032,1.446223952,260252.1351,1.446223952,2.446223952,1.446223952,162622548.4
2015,8,01/08/2015,Aug-15,Bottom 50%,adult,0.8019889,-4.31E+11,-0.004846222,-2.425658103,-3593.569068,-2.425658103,-1.425658103,-2.425658103,31005.88648
2015,9,01/09/2015,Sep-15,Top 1%,adult,0.80115682,3.14E+13,0.354386855,3.600106211,13098537.66,3.600106211,4.600106211,3.600106211,4.12E+11
2015,9,01/09/2015,Sep-15,Top 10%-1%,adult,0.80115682,3.27E+13,0.368919752,1.523893763,1515076.657,1.523893763,2.523893763,1.523893763,5511392919
2015,9,01/09/2015,Sep-15,Middle 40%,adult,0.80115682,2.50E+13,0.281516687,1.445069865,260129.3526,1.445069865,2.445069865,1.445069865,162469139.5
2015,9,01/09/2015,Sep-15,Bottom 50%,adult,0.80115682,-4.28E+11,-0.004823287,-2.414515406,-3565.482354,-2.414515406,-1.414515406,-2.414515406,30523.10726
2015,10,01/10/2015,Oct-15,Top 1%,adult,0.80150598,3.15E+13,0.35373828,3.61216064,13132861.95,3.61216064,4.61216064,3.61216064,4.14E+11
2015,10,01/10/2015,Oct-15,Top 10%-1%,adult,0.80150598,3.29E+13,0.368778008,1.534173158,1521247.309,1.534173158,2.534173158,1.534173158,5556378297
2015,10,01/10/2015,Oct-15,Middle 40%,adult,0.80150598,2.51E+13,0.281974099,1.459962343,261713.7533,1.459962343,2.459962343,1.459962343,164454306.9
2015,10,01/10/2015,Oct-15,Bottom 50%,adult,0.80150598,-4.00E+11,-0.00449038,-2.322756097,-3334.190283,-2.322756097,-1.322756097,-2.322756097,26691.49645
2015,11,01/11/2015,Nov-15,Top 1%,adult,0.80206406,3.18E+13,0.353229141,3.645497477,13227786.68,3.645497477,4.645497477,3.645497477,4.20E+11
2015,11,01/11/2015,Nov-15,Top 10%-1%,adult,0.80206406,3.32E+13,0.368459085,1.553958764,1533124.477,1.553958764,2.553958764,1.553958764,5643480063
2015,11,01/11/2015,Nov-15,Middle 40%,adult,0.80206406,2.54E+13,0.28231686,1.484330628,264306.279,1.484330628,2.484330628,1.484330628,167728599.7
2015,11,01/11/2015,Nov-15,Bottom 50%,adult,0.80206406,-3.60E+11,-0.004005093,-2.190043123,-2999.668818,-2.190043123,-1.190043123,-2.190043123,21604.22926
2015,12,01/12/2015,Dec-15,Top 1%,adult,0.80108476,3.21E+13,0.353204316,3.687645063,13347799.5,3.687645063,4.687645063,3.687645063,4.28E+11
2015,12,01/12/2015,Dec-15,Top 10%-1%,adult,0.80108476,3.35E+13,0.368048113,1.574436731,1545417.265,1.574436731,2.574436731,1.574436731,5734343168
2015,12,01/12/2015,Dec-15,Middle 40%,adult,0.80108476,2.57E+13,0.282367788,1.507498877,266771.1336,1.507498877,2.507498877,1.507498877,170871577.4
2015,12,01/12/2015,Dec-15,Bottom 50%,adult,0.80108476,-3.29E+11,-0.003620225,-2.085521996,-2736.208815,-2.085521996,-1.085521996,-2.085521996,17975.89967
2016,1,01/01/2016,Jan-16,Top 1%,adult,0.80077219,3.23E+13,0.352970816,3.711122168,13414649.2,3.711122168,4.711122168,3.711122168,4.32E+11
2016,1,01/01/2016,Jan-16,Top 10%-1%,adult,0.80077219,3.37E+13,0.367874868,1.587823152,1553453.044,1.587823152,2.587823152,1.587823152,5794132482
2016,1,01/01/2016,Jan-16,Middle 40%,adult,0.80077219,2.58E+13,0.282488825,1.522805181,268399.5611,1.522805181,2.522805181,1.522805181,172964016.8
2016,1,01/01/2016,Jan-16,Bottom 50%,adult,0.80077219,-3.05E+11,-0.003334523,-2.005526673,-2534.569503,-2.005526673,-1.005526673,-2.005526673,15424.1262
2016,2,01/02/2016,Feb-16,Top 1%,adult,0.79998386,3.24E+13,0.352867628,3.72971664,13467595.89,3.72971664,4.72971664,3.72971664,4.35E+11
2016,2,01/02/2016,Feb-16,Top 10%-1%,adult,0.79998386,3.38E+13,0.367744549,1.597876227,1559487.838,1.597876227,2.597876227,1.597876227,5839237566
2016,2,01/02/2016,Feb-16,Middle 40%,adult,0.79998386,2.60E+13,0.282538728,1.533950723,269585.3278,1.533950723,2.533950723,1.533950723,174495673.8
2016,2,01/02/2016,Feb-16,Bottom 50%,adult,0.79998386,-2.90E+11,-0.003150907,-1.95418654,-2405.159574,-1.95418654,-0.95418654,-1.95418654,13889.28697
2016,3,01/03/2016,Mar-16,Top 1%,adult,0.80197471,3.25E+13,0.352823786,3.733612707,13478689.72,3.733612707,4.733612707,3.733612707,4.36E+11
2016,3,01/03/2016,Mar-16,Top 10%-1%,adult,0.80197471,3.39E+13,0.367618737,1.599449663,1560432.362,1.599449663,2.599449663,1.599449663,5846312923
2016,3,01/03/2016,Mar-16,Middle 40%,adult,0.80197471,2.60E+13,0.282552353,1.536475487,269853.9358,1.536475487,2.536475487,1.536475487,174843573.1
2016,3,01/03/2016,Mar-16,Bottom 50%,adult,0.80197471,-2.76E+11,-0.002994868,-1.907793151,-2288.218599,-1.907793151,-0.907793151,-1.907793151,12571.5024
2016,4,01/04/2016,Apr-16,Top 1%,adult,0.80519891,3.25E+13,0.352611172,3.729371144,13466612.11,3.729371144,4.729371144,3.729371144,4.35E+11
2016,4,01/04/2016,Apr-16,Top 10%-1%,adult,0.80519891,3.39E+13,0.36748044,1.597708794,1559387.33,1.597708794,2.597708794,1.597708794,5838484916
2016,4,01/04/2016,Apr-16,Middle 40%,adult,0.80519891,2.61E+13,0.282800944,1.537961675,270012.0503,1.537961675,2.537961675,1.537961675,175048524.1
2016,4,01/04/2016,Apr-16,Bottom 50%,adult,0.80519891,-2.67E+11,-0.002892561,-1.876524921,-2209.402686,-1.876524921,-0.876524921,-1.876524921,11720.38601
2016,5,01/05/2016,May-16,Top 1%,adult,0.80658281,3.26E+13,0.352394593,3.739828149,13496387.83,3.739828149,4.739828149,3.739828149,4.37E+11
2016,5,01/05/2016,May-16,Top 10%-1%,adult,0.80658281,3.40E+13,0.367292868,1.603722903,1562997.56,1.603722903,2.603722903,1.603722903,5865550253
2016,5,01/05/2016,May-16,Middle 40%,adult,0.80658281,2.62E+13,0.283095103,1.54778392,271057.0324,1.54778392,2.54778392,1.54778392,176406067.4
2016,5,01/05/2016,May-16,Bottom 50%,adult,0.80658281,-2.57E+11,-0.002782551,-1.845572481,-2131.382767,-1.845572481,-0.845572481,-1.845572481,10907.24479
2016,6,01/06/2016,Jun-16,Top 1%,adult,0.80792242,3.27E+13,0.352179276,3.755630719,13541384.74,3.755630719,4.755630719,3.755630719,4.40E+11
2016,6,01/06/2016,Jun-16,Top 10%-1%,adult,0.80792242,3.41E+13,0.367135631,1.612881837,1568495.606,1.612881837,2.612881837,1.612881837,5906888500
2016,6,01/06/2016,Jun-16,Middle 40%,adult,0.80792242,2.63E+13,0.283383919,1.560450618,272404.634,1.560450618,2.560450618,1.560450618,178164487.3
2016,6,01/06/2016,Jun-16,Bottom 50%,adult,0.80792242,-2.51E+11,-0.002698829,-1.823368042,-2075.413396,-1.823368042,-0.823368042,-1.823368042,10341.92518
2016,7,01/07/2016,Jul-16,Top 1%,adult,0.8076722,3.30E+13,0.352243233,3.791584766,13643761.82,3.791584766,4.791584766,3.791584766,4.47E+11
2016,7,01/07/2016,Jul-16,Top 10%-1%,adult,0.8076722,3.44E+13,0.366857587,1.630164615,1578870.343,1.630164615,2.630164615,1.630164615,5985288579
2016,7,01/07/2016,Jul-16,Middle 40%,adult,0.8076722,2.66E+13,0.283466596,1.580092532,274494.3241,1.580092532,2.580092532,1.580092532,180908468.7
2016,7,01/07/2016,Jul-16,Bottom 50%,adult,0.8076722,-2.41E+11,-0.002567426,-1.78905783,-1988.929748,-1.78905783,-0.78905783,-1.78905783,9497.975544
2016,8,01/08/2016,Aug-16,Top 1%,adult,0.80862963,3.32E+13,0.352123201,3.818487646,13720366.22,3.818487646,4.818487646,3.818487646,4.52E+11
2016,8,01/08/2016,Aug-16,Top 10%-1%,adult,0.80862963,3.46E+13,0.366744463,1.6450177,1587786.552,1.6450177,2.6450177,1.6450177,6053079789
2016,8,01/08/2016,Aug-16,Middle 40%,adult,0.80862963,2.67E+13,0.28363355,1.596991843,276292.2305,1.596991843,2.596991843,1.596991843,183286089.4
2016,8,01/08/2016,Aug-16,Bottom 50%,adult,0.80862963,-2.36E+11,-0.002501222,-1.773290528,-1949.186075,-1.773290528,-0.773290528,-1.773290528,9122.182582
2016,9,01/09/2016,Sep-16,Top 1%,adult,0.81011385,3.33E+13,0.352014321,3.834083763,13764775.27,3.834083763,4.834083763,3.834083763,4.55E+11
2016,9,01/09/2016,Sep-16,Top 10%-1%,adult,0.81011385,3.47E+13,0.36668247,1.653950974,1593149.137,1.653950974,2.653950974,1.653950974,6094036136
2016,9,01/09/2016,Sep-16,Middle 40%,adult,0.81011385,2.69E+13,0.283802502,1.607755894,277437.4108,1.607755894,2.607755894,1.607755894,184808612.1
2016,9,01/09/2016,Sep-16,Bottom 50%,adult,0.81011385,-2.37E+11,-0.002499307,-1.775439208,-1954.602122,-1.775439208,-0.775439208,-1.775439208,9172.947164
2016,10,01/10/2016,Oct-16,Top 1%,adult,0.81232119,3.33E+13,0.3519332,3.825852792,13741338.05,3.825852792,4.825852792,3.825852792,4.53E+11
2016,10,01/10/2016,Oct-16,Top 10%-1%,adult,0.81232119,3.47E+13,0.366626013,1.649634776,1590558.152,1.649634776,2.649634776,1.649634776,6074230436
2016,10,01/10/2016,Oct-16,Middle 40%,adult,0.81232119,2.69E+13,0.284022526,1.605934485,277243.6323,1.605934485,2.605934485,1.605934485,184550539.9
2016,10,01/10/2016,Oct-16,Bottom 50%,adult,0.81232119,-2.44E+11,-0.002581735,-1.799833869,-2016.092248,-1.799833869,-0.799833869,-1.799833869,9759.171717
2016,11,01/11/2016,Nov-16,Top 1%,adult,0.81276888,3.33E+13,0.351841429,3.82831746,13748356.05,3.82831746,4.82831746,3.82831746,4.54E+11
2016,11,01/11/2016,Nov-16,Top 10%-1%,adult,0.81276888,3.47E+13,0.366455033,1.650442827,1591043.219,1.650442827,2.650442827,1.650442827,6077935879
2016,11,01/11/2016,Nov-16,Middle 40%,adult,0.81276888,2.69E+13,0.284254427,1.610074799,277684.1174,1.610074799,2.610074799,1.610074799,185137434.3
2016,11,01/11/2016,Nov-16,Bottom 50%,adult,0.81276888,-2.42E+11,-0.0025509,-1.790891014,-1993.550543,-1.790891014,-0.790891014,-1.790891014,9542.159282
2016,12,01/12/2016,Dec-16,Top 1%,adult,0.81410718,3.34E+13,0.35165992,3.833927129,13764329.26,3.833927129,4.833927129,3.833927129,4.55E+11
2016,12,01/12/2016,Dec-16,Top 10%-1%,adult,0.81410718,3.48E+13,0.366263842,1.65350665,1592882.412,1.65350665,2.65350665,1.65350665,6091995781
2016,12,01/12/2016,Dec-16,Middle 40%,adult,0.81410718,2.70E+13,0.284488057,1.616604844,278378.8446,1.616604844,2.616604844,1.616604844,186064969.5
2016,12,01/12/2016,Dec-16,Bottom 50%,adult,0.81410718,-2.29E+11,-0.002411816,-1.749024002,-1888.018929,-1.749024002,-0.749024002,-1.749024002,8558.641762
2017,1,01/01/2017,Jan-17,Top 1%,adult,0.81671309,3.36E+13,0.351469718,3.861266847,13842177.54,3.861266847,4.861266847,3.861266847,4.60E+11
2017,1,01/01/2017,Jan-17,Top 10%-1%,adult,0.81671309,3.50E+13,0.36575382,1.666240531,1600526.476,1.666240531,2.666240531,1.666240531,6150605688
2017,1,01/01/2017,Jan-17,Middle 40%,adult,0.81671309,2.72E+13,0.284494572,1.632888143,280111.2139,1.632888143,2.632888143,1.632888143,188387963.5
2017,1,01/01/2017,Jan-17,Bottom 50%,adult,0.81671309,-1.64E+11,-0.001718105,-1.53689031,-1353.306523,-1.53689031,-0.53689031,-1.53689031,4397.28395
2017,2,01/02/2017,Feb-17,Top 1%,adult,0.81776631,3.40E+13,0.351664811,3.907824748,13974748.48,3.907824748,4.907824748,3.907824748,4.69E+11
2017,2,01/02/2017,Feb-17,Top 10%-1%,adult,0.81776631,3.53E+13,0.365143272,1.685791798,1612262.972,1.685791798,2.685791798,1.685791798,6241139928
2017,2,01/02/2017,Feb-17,Middle 40%,adult,0.81776631,2.74E+13,0.284241731,1.654268471,282385.8527,1.654268471,2.654268471,1.654268471,191459989.3
2017,2,01/02/2017,Feb-17,Bottom 50%,adult,0.81776631,-1.01E+11,-0.001049822,-1.331016821,-834.3738274,-1.331016821,-0.331016821,-1.331016821,1671.527421
2017,3,01/03/2017,Mar-17,Top 1%,adult,0.81733918,3.43E+13,0.351821108,3.951282388,14098491.61,3.951282388,4.951282388,3.951282388,4.77E+11
2017,3,01/03/2017,Mar-17,Top 10%-1%,adult,0.81733918,3.55E+13,0.364614703,1.704449582,1623463.116,1.704449582,2.704449582,1.704449582,6328153605
2017,3,01/03/2017,Mar-17,Middle 40%,adult,0.81733918,2.77E+13,0.284048489,1.674762117,284566.1581,1.674762117,2.674762117,1.674762117,194427933.9
2017,3,01/03/2017,Mar-17,Bottom 50%,adult,0.81733918,-47199019265,-0.000484302,-1.153987957,-388.1480119,-1.153987957,-0.153987957,-1.153987957,361.7319687
2017,4,01/04/2017,Apr-17,Top 1%,adult,0.8193832,3.45E+13,0.351716714,3.970978181,14154574.24,3.970978181,4.970978181,3.970978181,4.81E+11
2017,4,01/04/2017,Apr-17,Top 10%-1%,adult,0.8193832,3.57E+13,0.364291975,1.713609563,1628961.791,1.713609563,2.713609563,1.713609563,6371093159
2017,4,01/04/2017,Apr-17,Middle 40%,adult,0.8193832,2.78E+13,0.284064948,1.686354803,285799.4962,1.686354803,2.686354803,1.686354803,196116926.3
2017,4,01/04/2017,Apr-17,Bottom 50%,adult,0.8193832,-7211761987,-7.36E-05,-1.023509686,-59.25942518,-1.023509686,-0.023509686,-1.023509686,8.431542415
2017,5,01/05/2017,May-17,Top 1%,adult,0.81945699,3.46E+13,0.351666395,3.994661336,14222010.67,3.994661336,4.994661336,3.994661336,4.86E+11
2017,5,01/05/2017,May-17,Top 10%-1%,adult,0.81945699,3.58E+13,0.363921625,1.724155837,1635292.649,1.724155837,2.724155837,1.724155837,6420711100
2017,5,01/05/2017,May-17,Middle 40%,adult,0.81945699,2.80E+13,0.284084896,1.699729148,287222.3839,1.699729148,2.699729148,1.699729148,198074571.5
2017,5,01/05/2017,May-17,Bottom 50%,adult,0.81945699,32220033126,0.000327085,-0.895043371,264.5577458,-0.895043371,0.104956629,-0.895043371,168.0479129
2017,6,01/06/2017,Jun-17,Top 1%,adult,0.82060611,3.48E+13,0.351458756,4.007994006,14259974.68,4.007994006,5.007994006,4.007994006,4.88E+11
2017,6,01/06/2017,Jun-17,Top 10%-1%,adult,0.82060611,3.60E+13,0.363653195,1.731025463,1639416.44,1.731025463,2.731025463,1.731025463,6453134721
2017,6,01/06/2017,Jun-17,Middle 40%,adult,0.82060611,2.81E+13,0.284193073,1.709566391,288268.9617,1.709566391,2.709566391,1.709566391,199520685.2
2017,6,01/06/2017,Jun-17,Bottom 50%,adult,0.82060611,68730449159,0.000694981,-0.776263534,563.9588076,-0.776263534,0.223736466,-0.776263534,763.6369375
2017,7,01/07/2017,Jul-17,Top 1%,adult,0.82124126,3.49E+13,0.351195156,4.026916807,14313856.26,4.026916807,5.026916807,4.026916807,4.92E+11
2017,7,01/07/2017,Jul-17,Top 10%-1%,adult,0.82124126,3.61E+13,0.363334157,1.74099546,1645401.363,1.74099546,2.74099546,1.74099546,6500336897
2017,7,01/07/2017,Jul-17,Middle 40%,adult,0.82124126,2.83E+13,0.284315271,1.723016317,289699.8903,1.723016317,2.723016317,1.723016317,201506389.5
2017,7,01/07/2017,Jul-17,Bottom 50%,adult,0.82124126,1.15E+11,0.001155427,-0.626345728,941.8474386,-0.626345728,0.373654272,-0.626345728,2129.870911
2017,8,01/08/2017,Aug-17,Top 1%,adult,0.82356626,3.50E+13,0.350766008,4.042613207,14358550.86,4.042613207,5.042613207,4.042613207,4.95E+11
2017,8,01/08/2017,Aug-17,Top 10%-1%,adult,0.82356626,3.63E+13,0.363081523,1.751003952,1651409.394,1.751003952,2.751003952,1.751003952,6547894324
2017,8,01/08/2017,Aug-17,Middle 40%,adult,0.82356626,2.84E+13,0.284504537,1.736681326,291153.7014,1.736681326,2.736681326,1.736681326,203533917.3
2017,8,01/08/2017,Aug-17,Bottom 50%,adult,0.82356626,1.65E+11,0.001647939,-0.46475384,1349.162215,-0.46475384,0.53524616,-0.46475384,4370.393079
2017,9,01/09/2017,Sep-17,Top 1%,adult,0.826985,3.52E+13,0.350493726,4.067823925,14430336.93,4.067823925,5.067823925,4.067823925,5.00E+11
2017,9,01/09/2017,Sep-17,Top 10%-1%,adult,0.826985,3.65E+13,0.362857284,1.765196652,1659929.178,1.765196652,2.765196652,1.765196652,6615631068
2017,9,01/09/2017,Sep-17,Middle 40%,adult,0.826985,2.86E+13,0.284557765,1.753015048,292891.4353,1.753015048,2.753015048,1.753015048,205970728.3
2017,9,01/09/2017,Sep-17,Bottom 50%,adult,0.826985,2.10E+11,0.002091235,-0.316846346,1721.983576,-0.316846346,0.683153654,-0.316846346,7119.511078
2017,10,01/10/2017,Oct-17,Top 1%,adult,0.828484,3.56E+13,0.350836594,4.119762958,14578230.33,4.119762958,5.119762958,4.119762958,5.10E+11
2017,10,01/10/2017,Oct-17,Top 10%-1%,adult,0.828484,3.68E+13,0.362492981,1.788004543,1673620.604,1.788004543,2.788004543,1.788004543,6725215226
2017,10,01/10/2017,Oct-17,Middle 40%,adult,0.828484,2.88E+13,0.284235668,1.775366993,295269.4438,1.775366993,2.775366993,1.775366993,209328890.7
2017,10,01/10/2017,Oct-17,Bottom 50%,adult,0.828484,2.47E+11,0.002434765,-0.197257164,2023.424705,-0.197257164,0.802742836,-0.197257164,9830.288336
2017,11,01/11/2017,Nov-17,Top 1%,adult,0.82978082,3.60E+13,0.351382872,4.177117192,14741543.21,4.177117192,5.177117192,4.177117192,5.22E+11
2017,11,01/11/2017,Nov-17,Top 10%-1%,adult,0.82978082,3.71E+13,0.362076814,1.811622631,1687798.385,1.811622631,2.811622631,1.811622631,6839640794
2017,11,01/11/2017,Nov-17,Middle 40%,adult,0.82978082,2.91E+13,0.283782344,1.797625992,297637.5639,1.797625992,2.797625992,1.797625992,212700074.8
2017,11,01/11/2017,Nov-17,Bottom 50%,adult,0.82978082,2.83E+11,0.002757966,-0.081940928,2314.095278,-0.081940928,0.918059072,-0.081940928,12857.44374
2017,12,01/12/2017,Dec-17,Top 1%,adult,0.83054703,3.63E+13,0.351660442,4.219009378,14860828.8,4.219009378,5.219009378,4.219009378,5.30E+11
2017,12,01/12/2017,Dec-17,Top 10%-1%,adult,0.83054703,3.74E+13,0.361695159,1.829151229,1698320.685,1.829151229,2.829151229,1.829151229,6925187855
2017,12,01/12/2017,Dec-17,Middle 40%,adult,0.83054703,2.93E+13,0.283512758,1.815360679,299524.3453,1.815360679,2.815360679,1.815360679,215405315.1
2017,12,01/12/2017,Dec-17,Bottom 50%,adult,0.83054703,3.24E+11,0.003131644,0.050053315,2646.805083,0.050053315,1.050053315,0.050053315,16820.39073
2018,1,01/01/2018,Jan-18,Top 1%,adult,0.83271217,3.64E+13,0.351465603,4.227821211,14885919.99,4.227821211,5.227821211,4.227821211,5.32E+11
2018,1,01/01/2018,Jan-18,Top 10%-1%,adult,0.83271217,3.75E+13,0.36177648,1.836136538,1702513.92,1.836136538,2.836136538,1.836136538,6959427310
2018,1,01/01/2018,Jan-18,Middle 40%,adult,0.83271217,2.94E+13,0.283598816,1.822534039,300287.5143,1.822534039,2.822534039,1.822534039,216504391.6
2018,1,01/01/2018,Jan-18,Bottom 50%,adult,0.83271217,3.27E+11,0.003159104,0.061637123,2676.003677,0.061637123,1.061637123,0.061637123,17193.55062
2018,2,01/02/2018,Feb-18,Top 1%,adult,0.83472437,3.64E+13,0.351276689,4.226036226,14880837.35,4.226036226,5.226036226,4.226036226,5.32E+11
2018,2,01/02/2018,Feb-18,Top 10%-1%,adult,0.83472437,3.75E+13,0.36180813,1.836941071,1702996.876,1.836941071,2.836941071,1.836941071,6963376262
2018,2,01/02/2018,Feb-18,Middle 40%,adult,0.83472437,2.94E+13,0.283692822,1.82402351,300445.9782,1.82402351,2.82402351,1.82402351,216732953.8
2018,2,01/02/2018,Feb-18,Bottom 50%,adult,0.83472437,3.34E+11,0.003222352,0.083104632,2730.115512,0.083104632,1.083104632,0.083104632,17895.92723
2018,3,01/03/2018,Mar-18,Top 1%,adult,0.83665347,3.64E+13,0.351113021,4.218609683,14859690.69,4.218609683,5.218609683,4.218609683,5.30E+11
2018,3,01/03/2018,Mar-18,Top 10%-1%,adult,0.83665347,3.75E+13,0.361873379,1.834741253,1701676.34,1.834741253,2.834741253,1.834741253,6952581381
2018,3,01/03/2018,Mar-18,Middle 40%,adult,0.83665347,2.94E+13,0.283774734,1.822139532,300245.543,1.822139532,2.822139532,1.822139532,216443874
2018,3,01/03/2018,Mar-18,Bottom 50%,adult,0.83665347,3.36E+11,0.003238872,0.087617118,2741.48986,0.087617118,1.087617118,0.087617118,18045.35574
2018,4,01/04/2018,Apr-18,Top 1%,adult,0.83982348,3.64E+13,0.351115314,4.206038505,14823894.99,4.206038505,5.206038505,4.206038505,5.28E+11
2018,4,01/04/2018,Apr-18,Top 10%-1%,adult,0.83982348,3.75E+13,0.362005351,1.828925448,1698185.151,1.828925448,2.828925448,1.828925448,6924082567
2018,4,01/04/2018,Apr-18,Middle 40%,adult,0.83982348,2.94E+13,0.283756456,1.815141513,299501.0284,1.815141513,2.815141513,1.815141513,215371779.4
