year,month,date_full,date_short,group,unit,inflation_deflator,real_total_wealth,real_wealth_share,real_wealth_per_unit_growth,real_wealth_per_unit,real_wealth_growth_rate_per_unit_to_previous_period,real_wealth_growth_factor_per_unit_indexed,real_wealth_growth_rate_per_unit_indexed
1982,11,01/11/1982,11/1982,Middle 40%,adult,0.38186362,8.35228E+12,0.350418443,0.20959012,128687.4863,0.20959012,1.20959012,0.20959012
1982,12,01/12/1982,12/1982,Middle 40%,adult,0.38237906,8.41684E+12,0.349921253,0.217397962,129518.1574,0.217397962,1.217397962,0.217397962
1983,1,01/01/1983,01/1983,Middle 40%,adult,0.38408047,8.4772E+12,0.349869361,0.224344184,130257.1614,0.224344184,1.224344184,0.224344184
1983,2,01/02/1983,02/1983,Middle 40%,adult,0.38460842,8.56166E+12,0.349968796,0.234758207,131365.1023,0.234758207,1.234758207,0.234758207
1983,3,01/03/1983,03/1983,Middle 40%,adult,0.38495171,8.64879E+12,0.350048067,0.245464301,132504.1165,0.245464301,1.245464301,0.245464301
1983,4,01/04/1983,04/1983,Middle 40%,adult,0.38651639,8.71087E+12,0.349960402,0.25247622,133250.1099,0.25247622,1.25247622,0.25247622
1983,5,01/05/1983,05/1983,Middle 40%,adult,0.38732737,8.77443E+12,0.349813915,0.259811993,134030.5579,0.259811993,1.259811993,0.259811993
1983,6,01/06/1983,06/1983,Middle 40%,adult,0.38838661,8.82123E+12,0.349796597,0.264965729,134578.8605,0.264965729,1.264965729,0.264965729
1983,7,01/07/1983,07/1983,Middle 40%,adult,0.39008537,8.84017E+12,0.350057787,0.266226349,134712.9769,0.266226349,1.266226349,0.266226349
1983,8,01/08/1983,08/1983,Middle 40%,adult,0.39154163,8.84961E+12,0.350477406,0.26619799,134709.9599,0.26619799,1.26619799,0.26619799
1983,9,01/09/1983,09/1983,Middle 40%,adult,0.39294979,8.84692E+12,0.350878008,0.26445456,134524.4775,0.26445456,1.26445456,0.26445456
1983,10,01/10/1983,10/1983,Middle 40%,adult,0.39394322,8.84241E+12,0.351146891,0.262363368,134301.997,0.262363368,1.262363368,0.262363368
1983,11,01/11/1983,11/1983,Middle 40%,adult,0.39465746,8.84777E+12,0.351527993,0.261668969,134228.1203,0.261668969,1.261668969,0.261668969
1983,12,01/12/1983,12/1983,Middle 40%,adult,0.39488652,8.87978E+12,0.352207385,0.264771511,134558.1977,0.264771511,1.264771511,0.264771511
1984,1,01/01/1984,01/1984,Middle 40%,adult,0.39645806,8.90148E+12,0.35292575,0.266273903,134718.0362,0.266273903,1.266273903,0.266273903
1984,2,01/02/1984,02/1984,Middle 40%,adult,0.3989473,8.92003E+12,0.35389635,0.267188736,134815.3646,0.267188736,1.267188736,0.267188736
1984,3,01/03/1984,03/1984,Middle 40%,adult,0.4000617,8.96278E+12,0.35481636,0.27146731,135270.5593,0.27146731,1.27146731,0.27146731
1984,4,01/04/1984,04/1984,Middle 40%,adult,0.40135273,8.98542E+12,0.355442505,0.272852135,135417.8899,0.272852135,1.272852135,0.272852135
1984,5,01/05/1984,05/1984,Middle 40%,adult,0.40177459,9.02352E+12,0.355880053,0.276557449,135812.0958,0.276557449,1.276557449,0.276557449
1984,6,01/06/1984,06/1984,Middle 40%,adult,0.40255591,9.06751E+12,0.356166701,0.281358269,136322.8518,0.281358269,1.281358269,0.281358269
1984,7,01/07/1984,07/1984,Middle 40%,adult,0.40420943,9.12526E+12,0.356351585,0.288241444,137055.1482,0.288241444,1.288241444,0.288241444
1984,8,01/08/1984,08/1984,Middle 40%,adult,0.40569067,9.1976E+12,0.356480265,0.297273989,138016.1147,0.297273989,1.297273989,0.297273989
1984,9,01/09/1984,09/1984,Middle 40%,adult,0.40650314,9.27521E+12,0.356570564,0.307136702,139065.4021,0.307136702,1.307136702,0.307136702
1984,10,01/10/1984,10/1984,Middle 40%,adult,0.40774974,9.32804E+12,0.356720155,0.313366626,139728.1996,0.313366626,1.313366626,0.313366626
1984,11,01/11/1984,11/1984,Middle 40%,adult,0.40837923,9.38428E+12,0.356864407,0.319898563,140423.128,0.319898563,1.319898563,0.319898563
1984,12,01/12/1984,12/1984,Middle 40%,adult,0.40936795,9.43746E+12,0.356944984,0.325885007,141060.0218,0.325885007,1.325885007,0.325885007
1985,1,01/01/1985,01/1985,Middle 40%,adult,0.41102764,9.49053E+12,0.356782475,0.33176389,141685.4722,0.33176389,1.33176389,0.33176389
1985,2,01/02/1985,02/1985,Middle 40%,adult,0.41261235,9.55387E+12,0.356562685,0.339007159,142456.0788,0.339007159,1.339007159,0.339007159
1985,3,01/03/1985,03/1985,Middle 40%,adult,0.41397426,9.62383E+12,0.356298181,0.347078587,143314.7927,0.347078587,1.347078587,0.347078587
1985,4,01/04/1985,04/1985,Middle 40%,adult,0.4143995,9.70778E+12,0.356040855,0.357084087,144379.2711,0.357084087,1.357084087,0.357084087
1985,5,01/05/1985,05/1985,Middle 40%,adult,0.41516173,9.77581E+12,0.355894575,0.364954521,145216.6013,0.364954521,1.364954521,0.364954521
1985,6,01/06/1985,06/1985,Middle 40%,adult,0.41602433,9.82142E+12,0.355970911,0.369864751,145738.9974,0.369864751,1.369864751,0.369864751
1985,7,01/07/1985,07/1985,Middle 40%,adult,0.41674331,9.83971E+12,0.35636869,0.371090893,145869.4459,0.371090893,1.371090893,0.371090893
1985,8,01/08/1985,08/1985,Middle 40%,adult,0.41789889,9.8496E+12,0.356801818,0.371240118,145885.3218,0.371240118,1.371240118,0.371240118
1985,9,01/09/1985,09/1985,Middle 40%,adult,0.41845655,9.90653E+12,0.357040741,0.378016338,146606.2393,0.378016338,1.378016338,0.378016338
1985,10,01/10/1985,10/1985,Middle 40%,adult,0.41908377,1.00264E+13,0.356804878,0.39347097,148250.4474,0.39347097,1.39347097,0.39347097
1985,11,01/11/1985,11/1985,Middle 40%,adult,0.42003384,1.01749E+13,0.35625726,0.41273404,150299.8325,0.41273404,1.41273404,0.41273404
1985,12,01/12/1985,12/1985,Middle 40%,adult,0.42099044,1.03231E+13,0.355564598,0.431826562,152331.0732,0.431826562,1.431826562,0.431826562
1986,1,01/01/1986,01/1986,Middle 40%,adult,0.42226273,1.04396E+13,0.35507385,0.446448463,153886.6875,0.446448463,1.446448463,0.446448463
1986,2,01/02/1986,02/1986,Middle 40%,adult,0.42222738,1.05527E+13,0.354588126,0.460509703,155382.6534,0.460509703,1.460509703,0.460509703
1986,3,01/03/1986,03/1986,Middle 40%,adult,0.42189407,1.06584E+13,0.354186086,0.473438512,156758.1408,0.473438512,1.473438512,0.473438512
1986,4,01/04/1986,04/1986,Middle 40%,adult,0.42223433,1.07473E+13,0.353922541,0.484008722,157882.6984,0.484008722,1.484008722,0.484008722
1986,5,01/05/1986,05/1986,Middle 40%,adult,0.42364988,1.08016E+13,0.353856752,0.489877144,158507.0359,0.489877144,1.489877144,0.489877144
1986,6,01/06/1986,06/1986,Middle 40%,adult,0.42528737,1.08272E+13,0.354050832,0.492008899,158733.8319,0.492008899,1.492008899,0.492008899
1986,7,01/07/1986,07/1986,Middle 40%,adult,0.42488566,1.08712E+13,0.35464157,0.496806166,159244.21,0.496806166,1.496806166,0.496806166
1986,8,01/08/1986,08/1986,Middle 40%,adult,0.42511165,1.08908E+13,0.355237631,0.498263655,159399.2713,0.498263655,1.498263655,0.498263655
1986,9,01/09/1986,09/1986,Middle 40%,adult,0.42639682,1.09007E+13,0.355434483,0.498461539,159420.324,0.498461539,1.498461539,0.498461539
1986,10,01/10/1986,10/1986,Middle 40%,adult,0.42726845,1.09629E+13,0.355024723,0.505738246,160194.488,0.505738246,1.505738246,0.505738246
1986,11,01/11/1986,11/1986,Middle 40%,adult,0.42791221,1.10657E+13,0.354299081,0.518504504,161552.6817,0.518504504,1.518504504,0.518504504
1986,12,01/12/1986,12/1986,Middle 40%,adult,0.42815411,1.12034E+13,0.353494863,0.536001523,163414.1779,0.536001523,1.536001523,0.536001523
1987,1,01/01/1987,01/1987,Middle 40%,adult,0.42958984,1.13311E+13,0.352211041,0.552020741,165118.4517,0.552020741,1.552020741,0.552020741
1987,2,01/02/1987,02/1987,Middle 40%,adult,0.43060073,1.14633E+13,0.35122123,0.568552414,166877.2454,0.568552414,1.568552414,0.568552414
1987,3,01/03/1987,03/1987,Middle 40%,adult,0.43129873,1.15673E+13,0.350511255,0.581155866,168218.1183,0.581155866,1.581155866,0.581155866
1987,4,01/04/1987,04/1987,Middle 40%,adult,0.43253613,1.16016E+13,0.350105418,0.584168389,168538.6186,0.584168389,1.584168389,0.584168389
1987,5,01/05/1987,05/1987,Middle 40%,adult,0.43329144,1.16241E+13,0.34981009,0.585655051,168696.7836,0.585655051,1.585655051,0.585655051
1987,6,01/06/1987,06/1987,Middle 40%,adult,0.43461797,1.16435E+13,0.349393848,0.586933497,168832.7966,0.586933497,1.586933497,0.586933497
1987,7,01/07/1987,07/1987,Middle 40%,adult,0.43532372,1.1722E+13,0.34869269,0.596341877,169833.7479,0.596341877,1.596341877,0.596341877
1987,8,01/08/1987,08/1987,Middle 40%,adult,0.43681854,1.178E+13,0.348019038,0.603031904,170545.4954,0.603031904,1.603031904,0.603031904
1987,9,01/09/1987,09/1987,Middle 40%,adult,0.43813002,1.17813E+13,0.347616966,0.602083425,170444.5873,0.602083425,1.602083425,0.602083425
1987,10,01/10/1987,10/1987,Middle 40%,adult,0.43943042,1.16718E+13,0.347608571,0.586033555,168737.0524,0.586033555,1.586033555,0.586033555
